Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc
State,Wyoming,56,65+,Race,"Asian Pacific Islander","Autism Spectrum Disorders",0
State,Wyoming,56,<65,Race,"Asian Pacific Islander","Autism Spectrum Disorders",0
State,Wyoming,56,All,Race,"Asian Pacific Islander","Autism Spectrum Disorders",0
State,Wyoming,56,65+,Race,Hispanic,"Autism Spectrum Disorders",0
State,Wyoming,56,<65,Race,Hispanic,"Autism Spectrum Disorders",0
State,Wyoming,56,All,Race,Hispanic,"Autism Spectrum Disorders",0
State,Wyoming,56,65+,Race,"Native American","Autism Spectrum Disorders",0
State,Wyoming,56,<65,Race,"Native American","Autism Spectrum Disorders",0
State,Wyoming,56,All,Race,"Native American","Autism Spectrum Disorders",0
State,Wyoming,56,65+,Race,"non-Hispanic Black","Autism Spectrum Disorders",0
State,Wyoming,56,<65,Race,"non-Hispanic Black","Autism Spectrum Disorders",0
State,Wyoming,56,All,Race,"non-Hispanic Black","Autism Spectrum Disorders",0
State,Wyoming,56,65+,Race,"non-Hispanic White","Autism Spectrum Disorders",""
State,Wyoming,56,<65,Race,"non-Hispanic White","Autism Spectrum Disorders",""
State,Wyoming,56,All,Race,"non-Hispanic White","Autism Spectrum Disorders",0.0006
County,"Alabama : Autauga",01001,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Baldwin",01003,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Barbour",01005,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Bibb",01007,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Blount",01009,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Bullock",01011,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Butler",01013,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Calhoun",01015,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Chambers",01017,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cherokee",01019,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Chilton",01021,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Choctaw",01023,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Clarke",01025,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Clay",01027,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cleburne",01029,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Coffee",01031,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Colbert",01033,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Conecuh",01035,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Coosa",01037,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Covington",01039,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Crenshaw",01041,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Cullman",01043,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Dale",01045,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Dallas",01047,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : DeKalb",01049,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Elmore",01051,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Escambia",01053,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Etowah",01055,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Fayette",01057,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Franklin",01059,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Geneva",01061,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Greene",01063,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Hale",01065,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Henry",01067,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Houston",01069,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Jackson",01071,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Jefferson",01073,All,All,All,"Autism Spectrum Disorders",0.0005
County,"Alabama : Lamar",01075,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Lauderdale",01077,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lawrence",01079,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lee",01081,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Limestone",01083,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Lowndes",01085,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Macon",01087,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Madison",01089,All,All,All,"Autism Spectrum Disorders",0.0005
County,"Alabama : Marengo",01091,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Marion",01093,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Marshall",01095,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Mobile",01097,All,All,All,"Autism Spectrum Disorders",0.0005
County,"Alabama : Monroe",01099,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Montgomery",01101,All,All,All,"Autism Spectrum Disorders",0.0005
County,"Alabama : Morgan",01103,All,All,All,"Autism Spectrum Disorders",0.0008
County,"Alabama : Perry",01105,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Pickens",01107,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Pike",01109,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Randolph",01111,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Russell",01113,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Shelby",01117,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : St. Clair",01115,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Sumter",01119,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Talladega",01121,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Tallapoosa",01123,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Tuscaloosa",01125,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Unknown",01999,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Walker",01127,All,All,All,"Autism Spectrum Disorders",""
County,"Alabama : Washington",01129,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Wilcox",01131,All,All,All,"Autism Spectrum Disorders",0
County,"Alabama : Winston",01133,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Aleutians East",02013,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Aleutians West",02016,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Anchorage",02020,All,All,All,"Autism Spectrum Disorders",0.0017
County,"Alaska : Bethel",02050,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Bristol Bay",02060,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Denali",02068,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Dillingham",02070,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Fairbanks North Star",02090,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Haines",02100,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Hoonah-Angoon",02105,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Juneau",02110,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Kenai Peninsula",02122,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Ketchikan Gateway",02130,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Kodiak Island",02150,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Kusilvak",02158,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Lake and Peninsula",02164,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Matanuska-Susitna",02170,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Nome",02180,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : North Slope",02185,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Northwest Arctic",02188,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Petersburg",02195,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Prince of Wales-Hyder",02198,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Prince of Wales-Outer Ket",02201,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Sitka",02220,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Skagway",02230,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Skagway-Hoonah-Angoon",02232,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Southeast Fairbanks",02240,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Unknown",02999,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Valdez-Cordova",02261,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Wade Hampton",02270,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Wrangell",02275,All,All,All,"Autism Spectrum Disorders",""
County,"Alaska : Wrangell-Petersburg",02280,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Yakutat",02282,All,All,All,"Autism Spectrum Disorders",0
County,"Alaska : Yukon-Koyukuk",02290,All,All,All,"Autism Spectrum Disorders",0
County,"Arizona : Apache",04001,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Cochise",04003,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Coconino",04005,All,All,All,"Autism Spectrum Disorders",0.0016
County,"Arizona : Gila",04007,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Graham",04009,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Greenlee",04011,All,All,All,"Autism Spectrum Disorders",0
County,"Arizona : La Paz",04012,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Maricopa",04013,All,All,All,"Autism Spectrum Disorders",0.0004
County,"Arizona : Mohave",04015,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Navajo",04017,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Pima",04019,All,All,All,"Autism Spectrum Disorders",0.0004
County,"Arizona : Pinal",04021,All,All,All,"Autism Spectrum Disorders",0.0004
County,"Arizona : Santa Cruz",04023,All,All,All,"Autism Spectrum Disorders",0
County,"Arizona : Unknown",04999,All,All,All,"Autism Spectrum Disorders",""
County,"Arizona : Yavapai",04025,All,All,All,"Autism Spectrum Disorders",0.0005
County,"Arizona : Yuma",04027,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Arkansas",05001,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Ashley",05003,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Baxter",05005,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Benton",05007,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Boone",05009,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Bradley",05011,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Calhoun",05013,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Carroll",05015,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Chicot",05017,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Clark",05019,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Clay",05021,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Cleburne",05023,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Cleveland",05025,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Columbia",05027,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Conway",05029,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Craighead",05031,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Crawford",05033,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Crittenden",05035,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Cross",05037,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Dallas",05039,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Desha",05041,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Drew",05043,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Faulkner",05045,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Franklin",05047,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Fulton",05049,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Garland",05051,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Grant",05053,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Greene",05055,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Hempstead",05057,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Hot Spring",05059,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Howard",05061,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Independence",05063,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Izard",05065,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Jackson",05067,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Jefferson",05069,All,All,All,"Autism Spectrum Disorders",0.0011
County,"Arkansas : Johnson",05071,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lafayette",05073,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lawrence",05075,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lee",05077,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Lincoln",05079,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Little River",05081,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Logan",05083,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Lonoke",05085,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Madison",05087,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Marion",05089,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Miller",05091,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Mississippi",05093,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Monroe",05095,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Montgomery",05097,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Nevada",05099,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Newton",05101,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Ouachita",05103,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Perry",05105,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Phillips",05107,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Pike",05109,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Poinsett",05111,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Polk",05113,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Pope",05115,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Prairie",05117,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Pulaski",05119,All,All,All,"Autism Spectrum Disorders",0.0009
County,"Arkansas : Randolph",05121,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Saline",05125,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Scott",05127,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Searcy",05129,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Sebastian",05131,All,All,All,"Autism Spectrum Disorders",0.0007
County,"Arkansas : Sevier",05133,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Sharp",05135,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : St. Francis",05123,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Stone",05137,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Union",05139,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Unknown",05999,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Van Buren",05141,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Washington",05143,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : White",05145,All,All,All,"Autism Spectrum Disorders",""
County,"Arkansas : Woodruff",05147,All,All,All,"Autism Spectrum Disorders",0
County,"Arkansas : Yell",05149,All,All,All,"Autism Spectrum Disorders",""
County,"California : Alameda",06001,All,All,All,"Autism Spectrum Disorders",0.0008
County,"California : Alpine",06003,All,All,All,"Autism Spectrum Disorders",0
County,"California : Amador",06005,All,All,All,"Autism Spectrum Disorders",""
County,"California : Butte",06007,All,All,All,"Autism Spectrum Disorders",""
County,"California : Calaveras",06009,All,All,All,"Autism Spectrum Disorders",""
County,"California : Colusa",06011,All,All,All,"Autism Spectrum Disorders",0
County,"California : Contra Costa",06013,All,All,All,"Autism Spectrum Disorders",0.0006
County,"California : Del Norte",06015,All,All,All,"Autism Spectrum Disorders",""
County,"California : El Dorado",06017,All,All,All,"Autism Spectrum Disorders",""
County,"California : Fresno",06019,All,All,All,"Autism Spectrum Disorders",0.0005
County,"California : Glenn",06021,All,All,All,"Autism Spectrum Disorders",0
County,"California : Humboldt",06023,All,All,All,"Autism Spectrum Disorders",0.0012
County,"California : Imperial",06025,All,All,All,"Autism Spectrum Disorders",""
County,"California : Inyo",06027,All,All,All,"Autism Spectrum Disorders",0
County,"California : Kern",06029,All,All,All,"Autism Spectrum Disorders",0.0005
County,"California : Kings",06031,All,All,All,"Autism Spectrum Disorders",""
County,"California : Lake",06033,All,All,All,"Autism Spectrum Disorders",""
County,"California : Lassen",06035,All,All,All,"Autism Spectrum Disorders",0
County,"California : Los Angeles",06037,All,All,All,"Autism Spectrum Disorders",0.0008
